player_id,player_name,trade_year,team_traded_from,team_traded_to
202682,Derrick Williams,2015-16,Sacramento Kings,New York Knicks
202682,Derrick Williams,2016-17,New York Knicks,Miami Heat
202682,Derrick Williams,2016-17,Miami Heat,Cleveland Cavaliers
2824,Desmon Farmer,2008-09,Oklahoma City Thunder,San Antonio Spurs
2046,Desmond Mason,2002-03,Oklahoma City Thunder,Milwaukee Bucks
2046,Desmond Mason,2005-06,Milwaukee Bucks,New Orleans Pelicans
2046,Desmond Mason,2007-08,New Orleans Pelicans,Milwaukee Bucks
2046,Desmond Mason,2008-09,Milwaukee Bucks,Oklahoma City Thunder
2046,Desmond Mason,2009-10,Oklahoma City Thunder,Sacramento Kings
96,Detlef Schrempf,1988-89,Dallas Mavericks,Indiana Pacers
96,Detlef Schrempf,1993-94,Indiana Pacers,Oklahoma City Thunder
96,Detlef Schrempf,1999-00,Oklahoma City Thunder,Portland Trail Blazers
1904,Devean George,2006-07,Los Angeles Lakers,Dallas Mavericks
1904,Devean George,2009-10,Dallas Mavericks,Golden State Warriors
2484,Devin Brown,2002-03,San Antonio Spurs,Denver Nuggets
2484,Devin Brown,2005-06,San Antonio Spurs,Utah Jazz
2484,Devin Brown,2006-07,Utah Jazz,New Orleans Pelicans
2484,Devin Brown,2007-08,New Orleans Pelicans,Cleveland Cavaliers
2484,Devin Brown,2008-09,Cleveland Cavaliers,New Orleans Pelicans
2484,Devin Brown,2009-10,New Orleans Pelicans,Chicago Bulls
76621,Devin Durrant,1985-86,Indiana Pacers,Phoenix Suns
1070,Devin Gray,1996-97,Sacramento Kings,San Antonio Spurs
2734,Devin Harris,2007-08,Dallas Mavericks,Brooklyn Nets
2734,Devin Harris,2010-11,Brooklyn Nets,Utah Jazz
2734,Devin Harris,2012-13,Utah Jazz,Atlanta Hawks
2734,Devin Harris,2013-14,Atlanta Hawks,Dallas Mavericks
2734,Devin Harris,2017-18,Dallas Mavericks,Denver Nuggets
1629653,Devon Dotson,2022-23,Chicago Bulls,Washington Wizards
1629719,Devontae Cacok,2021-22,Los Angeles Lakers,San Antonio Spurs
1628984,Devonte' Graham,2021-22,Charlotte Hornets,New Orleans Pelicans
1628984,Devonte' Graham,2022-23,New Orleans Pelicans,San Antonio Spurs
203473,Dewayne Dedmon,2013-14,Golden State Warriors,Philadelphia 76ers
203473,Dewayne Dedmon,2013-14,Philadelphia 76ers,Orlando Magic
203473,Dewayne Dedmon,2016-17,Orlando Magic,San Antonio Spurs
203473,Dewayne Dedmon,2017-18,San Antonio Spurs,Atlanta Hawks
203473,Dewayne Dedmon,2019-20,Atlanta Hawks,Sacramento Kings
203473,Dewayne Dedmon,2019-20,Sacramento Kings,Atlanta Hawks
203473,Dewayne Dedmon,2022-23,Miami Heat,Philadelphia 76ers
78068,Dewayne Scales,1983-84,New York Knicks,Washington Wizards
202354,Dexter Pittman,2012-13,Miami Heat,Memphis Grizzlies
1627738,Deyonta Davis,2018-19,Memphis Grizzlies,Atlanta Hawks
203197,Diante Garrett,2013-14,Phoenix Suns,Utah Jazz
76107,Dick Barnett,1962-63,Philadelphia 76ers,Los Angeles Lakers
76107,Dick Barnett,1965-66,Los Angeles Lakers,New York Knicks
76485,Dick Cunningham,1971-72,Milwaukee Bucks,Houston Rockets
76485,Dick Cunningham,1972-73,Houston Rockets,Milwaukee Bucks
76693,Dick Farley,1958-59,Philadelphia 76ers,Detroit Pistons
76783,Dick Garmaker,1960-61,Los Angeles Lakers,New York Knicks
76807,Dick Gibbs,1972-73,Houston Rockets,Sacramento Kings
76807,Dick Gibbs,1974-75,Oklahoma City Thunder,Washington Wizards
76807,Dick Gibbs,1975-76,Washington Wizards,Los Angeles Clippers
77537,Dick McGuire,1957-58,New York Knicks,Detroit Pistons
77572,Dick Mehen,1951-52,Detroit Pistons,Atlanta Hawks
77602,Dick Miller,1980-81,Indiana Pacers,Utah Jazz
77672,Dick Murphy,1946-47,New York Knicks,Boston Celtics
78092,Dick Schulz,1949-50,Washington Wizards,Atlanta Hawks
78213,Dick Snyder,1968-69,Atlanta Hawks,Phoenix Suns
78213,Dick Snyder,1969-70,Phoenix Suns,Oklahoma City Thunder
78213,Dick Snyder,1974-75,Oklahoma City Thunder,Cleveland Cavaliers
78213,Dick Snyder,1978-79,Cleveland Cavaliers,Oklahoma City Thunder
78280,Dick Surhoff,1953-54,New York Knicks,Atlanta Hawks
78398,Dick Van Arsdale,1968-69,New York Knicks,Phoenix Suns
54,Dickey Simpkins,1997-98,Chicago Bulls,Golden State Warriors
54,Dickey Simpkins,1997-98,Golden State Warriors,Chicago Bulls
54,Dickey Simpkins,2001-02,Chicago Bulls,Atlanta Hawks
1629712,Didi Louzada,2021-22,New Orleans Pelicans,Portland Trail Blazers
101159,Dijon Thompson,2006-07,Phoenix Suns,Atlanta Hawks
87,Dikembe Mutombo,1996-97,Denver Nuggets,Atlanta Hawks
87,Dikembe Mutombo,2000-01,Atlanta Hawks,Philadelphia 76ers
87,Dikembe Mutombo,2002-03,Philadelphia 76ers,Brooklyn Nets
87,Dikembe Mutombo,2003-04,Brooklyn Nets,New York Knicks
87,Dikembe Mutombo,2004-05,New York Knicks,Houston Rockets
1628415,Dillon Brooks,2023-24,Memphis Grizzlies,Houston Rockets
1901,Dion Glover,2003-04,Atlanta Hawks,Toronto Raptors
203079,Dion Waiters,2014-15,Cleveland Cavaliers,Oklahoma City Thunder
203079,Dion Waiters,2016-17,Oklahoma City Thunder,Miami Heat
203079,Dion Waiters,2019-20,Miami Heat,Los Angeles Lakers
77609,Dirk Minniefield,1986-87,Cleveland Cavaliers,Houston Rockets
77609,Dirk Minniefield,1987-88,Golden State Warriors,Boston Celtics
470,Doc Rivers,1991-92,Atlanta Hawks,Los Angeles Clippers
470,Doc Rivers,1992-93,Los Angeles Clippers,New York Knicks
470,Doc Rivers,1994-95,New York Knicks,San Antonio Spurs
1627734,Domantas Sabonis,2017-18,Oklahoma City Thunder,Indiana Pacers
1627734,Domantas Sabonis,2021-22,Indiana Pacers,Sacramento Kings
201187,Dominic McGuire,2009-10,Washington Wizards,Sacramento Kings
201187,Dominic McGuire,2011-12,Charlotte Hornets,Golden State Warriors
201187,Dominic McGuire,2012-13,Golden State Warriors,Toronto Raptors
201187,Dominic McGuire,2012-13,Toronto Raptors,New Orleans Pelicans
201187,Dominic McGuire,2012-13,New Orleans Pelicans,Indiana Pacers
77880,Dominic Pressley,1988-89,Washington Wizards,Chicago Bulls
1122,Dominique Wilkins,1993-94,Atlanta Hawks,Los Angeles Clippers
1122,Dominique Wilkins,1996-97,Boston Celtics,San Antonio Spurs
1122,Dominique Wilkins,1998-99,San Antonio Spurs,Orlando Magic
76012,Don Adams,1971-72,Houston Rockets,Atlanta Hawks
76012,Don Adams,1971-72,Atlanta Hawks,Houston Rockets
76012,Don Adams,1972-73,Atlanta Hawks,Detroit Pistons
76012,Don Adams,1975-76,Detroit Pistons,Los Angeles Clippers
76214,Don Boven,1952-53,Atlanta Hawks,Detroit Pistons
76317,Don Buse,1977-78,Indiana Pacers,Phoenix Suns
76317,Don Buse,1980-81,Phoenix Suns,Indiana Pacers
76317,Don Buse,1982-83,Indiana Pacers,Portland Trail Blazers
76317,Don Buse,1983-84,Portland Trail Blazers,Sacramento Kings
76379,Don Chaney,1976-77,Boston Celtics,Los Angeles Lakers
76379,Don Chaney,1977-78,Los Angeles Lakers,Boston Celtics
76418,Don Collins,1980-81,Atlanta Hawks,Washington Wizards
76418,Don Collins,1983-84,Washington Wizards,Golden State Warriors
76418,Don Collins,1984-85,Golden State Warriors,Washington Wizards
76418,Don Collins,1986-87,Washington Wizards,Milwaukee Bucks
76734,Don Ford,1979-80,Los Angeles Lakers,Cleveland Cavaliers
77295,Don Kojis,1964-65,Washington Wizards,Detroit Pistons
77295,Don Kojis,1966-67,Detroit Pistons,Chicago Bulls
77295,Don Kojis,1967-68,Chicago Bulls,Houston Rockets
77295,Don Kojis,1970-71,Houston Rockets,Oklahoma City Thunder
77295,Don Kojis,1972-73,Oklahoma City Thunder,Sacramento Kings
77402,Don Lofgran,1953-54,Golden State Warriors,Atlanta Hawks
931,Don MacLean,1995-96,Washington Wizards,Denver Nuggets
931,Don MacLean,1996-97,Denver Nuggets,Philadelphia 76ers
931,Don MacLean,1997-98,Philadelphia 76ers,Brooklyn Nets
931,Don MacLean,1998-99,Brooklyn Nets,Oklahoma City Thunder
931,Don MacLean,1999-00,Oklahoma City Thunder,Phoenix Suns
931,Don MacLean,2000-01,Phoenix Suns,Miami Heat
77489,Don May,1970-71,New York Knicks,Los Angeles Clippers
77489,Don May,1971-72,Los Angeles Clippers,Atlanta Hawks
77489,Don May,1972-73,Atlanta Hawks,Philadelphia 76ers
77489,Don May,1974-75,Philadelphia 76ers,Sacramento Kings
77573,Don Meineke,1955-56,Detroit Pistons,Sacramento Kings
77700,Don Nelson,1963-64,Washington Wizards,Los Angeles Lakers
77700,Don Nelson,1965-66,Los Angeles Lakers,Boston Celtics
77751,Don Ohl,1964-65,Detroit Pistons,Washington Wizards
77751,Don Ohl,1967-68,Washington Wizards,Atlanta Hawks
77751,Don Ohl,1967-68,Atlanta Hawks,Washington Wizards
77778,Don Otten,1949-50,Washington Wizards,Atlanta Hawks
77778,Don Otten,1951-52,Detroit Pistons,Atlanta Hawks
690,Don Reid,1999-00,Detroit Pistons,Washington Wizards
690,Don Reid,2002-03,Orlando Magic,Detroit Pistons
78278,Don Sunderlage,1954-55,Atlanta Hawks,Los Angeles Lakers
1106,Donald Hodge,1995-96,Dallas Mavericks,Charlotte Hornets
140,Donald Royal,1991-92,Minnesota Timberwolves,San Antonio Spurs
140,Donald Royal,1992-93,San Antonio Spurs,Orlando Magic
140,Donald Royal,1996-97,Orlando Magic,Golden State Warriors
140,Donald Royal,1996-97,Golden State Warriors,Charlotte Hornets
140,Donald Royal,1997-98,Orlando Magic,Charlotte Hornets
202388,Donald Sloan,2011-12,Atlanta Hawks,New Orleans Pelicans
202388,Donald Sloan,2011-12,New Orleans Pelicans,Cleveland Cavaliers
202388,Donald Sloan,2012-13,Cleveland Cavaliers,New Orleans Pelicans
202388,Donald Sloan,2015-16,Indiana Pacers,Brooklyn Nets
1126,Donald Whiteside,1997-98,Toronto Raptors,Atlanta Hawks
202700,Donatas Motiejunas,2016-17,Houston Rockets,New Orleans Pelicans
202700,Donatas Motiejunas,2018-19,New Orleans Pelicans,San Antonio Spurs
2051,Donnell Harvey,2001-02,Dallas Mavericks,Denver Nuggets
2051,Donnell Harvey,2003-04,Denver Nuggets,Orlando Magic
2051,Donnell Harvey,2003-04,Orlando Magic,Phoenix Suns
76318,Donnie Butcher,1963-64,New York Knicks,Detroit Pistons
681,Donny Marshall,2001-02,Cleveland Cavaliers,Brooklyn Nets
1628378,Donovan Mitchell,2022-23,Utah Jazz,Cleveland Cavaliers
1629743,Donta Hall,2019-20,Detroit Pistons,Brooklyn Nets
1628978,Donte DiVincenzo,2021-22,Milwaukee Bucks,Sacramento Kings
1628978,Donte DiVincenzo,2023-24,Golden State Warriors,New York Knicks
112,Dontonio Wingfield,1995-96,Oklahoma City Thunder,Portland Trail Blazers
923,Donyell Marshall,1994-95,Minnesota Timberwolves,Golden State Warriors
923,Donyell Marshall,2000-01,Golden State Warriors,Utah Jazz
923,Donyell Marshall,2002-03,Utah Jazz,Chicago Bulls
923,Donyell Marshall,2003-04,Chicago Bulls,Toronto Raptors
923,Donyell Marshall,2005-06,Toronto Raptors,Cleveland Cavaliers
923,Donyell Marshall,2007-08,Cleveland Cavaliers,Oklahoma City Thunder
2748,Dorell Wright,2010-11,Miami Heat,Golden State Warriors
2748,Dorell Wright,2012-13,Golden State Warriors,Philadelphia 76ers
2748,Dorell Wright,2013-14,Philadelphia 76ers,Portland Trail Blazers
1627827,Dorian Finney-Smith,2022-23,Dallas Mavericks,Brooklyn Nets
77676,Dorie Murrey,1967-68,Detroit Pistons,Oklahoma City Thunder
77676,Dorie Murrey,1970-71,Oklahoma City Thunder,Washington Wizards
77676,Dorie Murrey,1970-71,Washington Wizards,Portland Trail Blazers
203117,Doron Lamb,2012-13,Milwaukee Bucks,Orlando Magic
76521,Double D Davis,1975-76,Cleveland Cavaliers,Golden State Warriors
57,Doug Christie,1994-95,Los Angeles Lakers,New York Knicks
57,Doug Christie,1995-96,New York Knicks,Toronto Raptors
57,Doug Christie,2000-01,Toronto Raptors,Sacramento Kings
57,Doug Christie,2004-05,Sacramento Kings,Orlando Magic
57,Doug Christie,2006-07,Dallas Mavericks,Los Angeles Clippers
346,Doug Edwards,1995-96,Atlanta Hawks,Memphis Grizzlies
77358,Doug Lee,1994-95,Brooklyn Nets,Sacramento Kings
203926,Doug McDermott,2016-17,Chicago Bulls,Oklahoma City Thunder
203926,Doug McDermott,2017-18,New York Knicks,Dallas Mavericks
203926,Doug McDermott,2021-22,Indiana Pacers,San Antonio Spurs
203926,Doug McDermott,2023-24,San Antonio Spurs,Indiana Pacers
77,Doug Overton,1995-96,Washington Wizards,Denver Nuggets
77,Doug Overton,1996-97,Denver Nuggets,Philadelphia 76ers
77,Doug Overton,1998-99,Philadelphia 76ers,Orlando Magic
77,Doug Overton,1998-99,Orlando Magic,Brooklyn Nets
77,Doug Overton,1998-99,Brooklyn Nets,Philadelphia 76ers
77,Doug Overton,2000-01,Boston Celtics,Charlotte Hornets
77,Doug Overton,2000-01,Charlotte Hornets,Brooklyn Nets
77,Doug Overton,2003-04,Los Angeles Clippers,Brooklyn Nets
77,Doug Overton,2003-04,Brooklyn Nets,Los Angeles Clippers
475,Doug Smith,1995-96,Dallas Mavericks,Boston Celtics
28,Doug West,1998-99,Minnesota Timberwolves,Memphis Grizzlies
1627733,Dragan Bender,2019-20,Phoenix Suns,Milwaukee Bucks
1627733,Dragan Bender,2019-20,Milwaukee Bucks,Golden State Warriors
77845,Drazen Petrovic,1990-91,Portland Trail Blazers,Brooklyn Nets
1003,Drew Barry,1998-99,Atlanta Hawks,Oklahoma City Thunder
1003,Drew Barry,1999-00,Oklahoma City Thunder,Golden State Warriors
1003,Drew Barry,1999-00,Golden State Warriors,Atlanta Hawks
1629234,Drew Eubanks,2021-22,San Antonio Spurs,Portland Trail Blazers
1629234,Drew Eubanks,2023-24,Portland Trail Blazers,Phoenix Suns
2400,Drew Gooden,2002-03,Memphis Grizzlies,Orlando Magic
2400,Drew Gooden,2004-05,Orlando Magic,Cleveland Cavaliers
2400,Drew Gooden,2007-08,Cleveland Cavaliers,Chicago Bulls
2400,Drew Gooden,2008-09,Chicago Bulls,Sacramento Kings
2400,Drew Gooden,2008-09,Sacramento Kings,San Antonio Spurs
2400,Drew Gooden,2009-10,Dallas Mavericks,Los Angeles Clippers
2400,Drew Gooden,2013-14,Milwaukee Bucks,Washington Wizards
1630696,Dru Smith,2022-23,Miami Heat,Brooklyn Nets
190,Duane Causwell,1997-98,Sacramento Kings,Miami Heat
1030,Duane Cooper,1993-94,Los Angeles Lakers,Phoenix Suns
273,Duane Ferrell,1994-95,Atlanta Hawks,Indiana Pacers
273,Duane Ferrell,1997-98,Indiana Pacers,Golden State Warriors
78464,Duane Washington,1992-93,Brooklyn Nets,Los Angeles Clippers
1630613,Duane Washington Jr.,2022-23,Indiana Pacers,Phoenix Suns
76231,Dudley Bradley,1981-82,Indiana Pacers,Phoenix Suns
76231,Dudley Bradley,1982-83,Phoenix Suns,Chicago Bulls
76231,Dudley Bradley,1984-85,Chicago Bulls,Washington Wizards
76231,Dudley Bradley,1986-87,Washington Wizards,Milwaukee Bucks
76231,Dudley Bradley,1987-88,Milwaukee Bucks,Brooklyn Nets
1628407,Dwayne Bacon,2020-21,Charlotte Hornets,Orlando Magic
101204,Dwayne Jones,2006-07,Boston Celtics,Cleveland Cavaliers
101204,Dwayne Jones,2008-09,Cleveland Cavaliers,Charlotte Hornets
101204,Dwayne Jones,2009-10,Charlotte Hornets,Phoenix Suns
368,Dwayne Schintzius,1991-92,San Antonio Spurs,Sacramento Kings
368,Dwayne Schintzius,1992-93,Sacramento Kings,Brooklyn Nets
368,Dwayne Schintzius,1995-96,Brooklyn Nets,Indiana Pacers
368,Dwayne Schintzius,1996-97,Indiana Pacers,Los Angeles Clippers
368,Dwayne Schintzius,1998-99,Los Angeles Clippers,Boston Celtics
78465,Dwayne Washington,1988-89,Brooklyn Nets,Miami Heat
202779,Dwight Buycks,2014-15,Toronto Raptors,Los Angeles Lakers
202779,Dwight Buycks,2017-18,Los Angeles Lakers,Detroit Pistons
2730,Dwight Howard,2012-13,Orlando Magic,Los Angeles Lakers
2730,Dwight Howard,2013-14,Los Angeles Lakers,Houston Rockets
2730,Dwight Howard,2016-17,Houston Rockets,Atlanta Hawks
2730,Dwight Howard,2017-18,Atlanta Hawks,Charlotte Hornets
2730,Dwight Howard,2018-19,Charlotte Hornets,Washington Wizards
2730,Dwight Howard,2019-20,Washington Wizards,Los Angeles Lakers
2730,Dwight Howard,2020-21,Los Angeles Lakers,Philadelphia 76ers
2730,Dwight Howard,2021-22,Philadelphia 76ers,Los Angeles Lakers
77182,Dwight Jones,1976-77,Atlanta Hawks,Houston Rockets
77182,Dwight Jones,1979-80,Houston Rockets,Chicago Bulls
77182,Dwight Jones,1979-80,Chicago Bulls,Houston Rockets
77182,Dwight Jones,1982-83,Chicago Bulls,Los Angeles Lakers
77648,Dwight Morrison,1957-58,Boston Celtics,Atlanta Hawks
203939,Dwight Powell,2014-15,Boston Celtics,Dallas Mavericks
2548,Dwyane Wade,2016-17,Miami Heat,Chicago Bulls
2548,Dwyane Wade,2017-18,Chicago Bulls,Cleveland Cavaliers
2548,Dwyane Wade,2017-18,Cleveland Cavaliers,Miami Heat
1629685,Dylan Windler,2023-24,Cleveland Cavaliers,New York Knicks
1629685,Dylan Windler,2023-24,New York Knicks,Los Angeles Lakers
1629685,Dylan Windler,2023-24,Los Angeles Lakers,Atlanta Hawks
202734,E'Twaun Moore,2012-13,Boston Celtics,Orlando Magic
202734,E'Twaun Moore,2014-15,Orlando Magic,Chicago Bulls
202734,E'Twaun Moore,2016-17,Chicago Bulls,New Orleans Pelicans
202734,E'Twaun Moore,2020-21,New Orleans Pelicans,Phoenix Suns
76413,E.C. Coleman,1974-75,Houston Rockets,Utah Jazz
76413,E.C. Coleman,1977-78,Utah Jazz,Golden State Warriors
76413,E.C. Coleman,1978-79,Golden State Warriors,Houston Rockets
2853,Earl Barron,2009-10,Miami Heat,New York Knicks
2853,Earl Barron,2010-11,New York Knicks,Phoenix Suns
2853,Earl Barron,2010-11,Phoenix Suns,Milwaukee Bucks
2853,Earl Barron,2010-11,Milwaukee Bucks,Portland Trail Blazers
2853,Earl Barron,2012-13,Golden State Warriors,Washington Wizards
2853,Earl Barron,2012-13,Washington Wizards,New York Knicks
1863,Earl Boykins,1998-99,Brooklyn Nets,Cleveland Cavaliers
1863,Earl Boykins,1999-00,Orlando Magic,Cleveland Cavaliers
1863,Earl Boykins,2002-03,Los Angeles Clippers,Golden State Warriors
1863,Earl Boykins,2003-04,Golden State Warriors,Denver Nuggets
1863,Earl Boykins,2006-07,Denver Nuggets,Milwaukee Bucks
1863,Earl Boykins,2009-10,Charlotte Hornets,Washington Wizards
1863,Earl Boykins,2010-11,Washington Wizards,Milwaukee Bucks
1863,Earl Boykins,2011-12,Milwaukee Bucks,Houston Rockets
201947,Earl Clark,2010-11,Phoenix Suns,Orlando Magic
201947,Earl Clark,2012-13,Orlando Magic,Los Angeles Lakers
201947,Earl Clark,2013-14,Los Angeles Lakers,Cleveland Cavaliers
201947,Earl Clark,2013-14,Cleveland Cavaliers,New York Knicks
940,Earl Cureton,1983-84,Philadelphia 76ers,Detroit Pistons
940,Earl Cureton,1986-87,Detroit Pistons,Chicago Bulls
940,Earl Cureton,1986-87,Chicago Bulls,Los Angeles Clippers
940,Earl Cureton,1988-89,Los Angeles Clippers,Charlotte Hornets
